,CustomerID,MonetaryValue,Frequency,Recency,R_Quartile,F_Quartile,M_Quartile,RFMClass,Customer Segment
2378,15561.0,722.7400000000001,5,96,2,3,4,234,Promising
2379,15562.0,134.55,1,351,4,6,6,466,Hibernating
2380,15563.0,1319.6899999999998,7,200,3,3,3,333,Customer_Needs_Attention
2381,15565.0,173.15999999999997,2,70,1,5,6,156,Recent_Customers
2382,15567.0,186.01000000000002,1,18,1,6,6,166,Recent_Customers
2383,15568.0,758.2899999999998,3,73,1,4,4,144,Promising
2384,15569.0,1375.7100000000003,5,103,2,3,3,233,Potential_Loyalists
2385,15570.0,4109.97,13,141,2,1,1,211,Loyal_Customers
2386,15571.0,650.43,4,78,1,4,4,144,Promising
2387,15572.0,2552.86,7,109,2,3,2,232,Potential_Loyalists
2388,15573.0,607.45,2,85,1,5,4,154,Recent_Customers
2389,15574.0,702.2500000000001,4,177,2,4,4,244,Promising
2390,15576.0,940.6700000000002,1,37,1,6,3,163,Recent_Customers
2391,15577.0,258.8799999999998,3,151,2,4,5,245,Recent_Customers
2392,15578.0,127.1,1,162,2,6,6,266,Recent_Customers
2393,15579.0,348.5999999999999,2,68,1,5,5,155,Recent_Customers
2394,15581.0,3429.9700000000003,14,122,2,1,2,212,Loyal_Customers
2395,15582.0,682.9100000000001,3,100,2,4,4,244,Promising
2396,15584.0,722.6099999999999,5,72,1,3,4,134,Promising
2397,15585.0,455.30000000000007,1,176,2,6,5,265,Recent_Customers
2398,15587.0,913.6800000000002,4,89,1,4,3,143,Promising
2399,15589.0,456.58,4,252,3,4,5,345,Hibernating
2400,15590.0,-30.19,1,289,4,6,6,466,Hibernating
2401,15592.0,388.58,1,46,1,6,5,165,Recent_Customers
2402,15593.0,199.8,1,70,1,6,6,166,Recent_Customers
2403,15594.0,1767.53,6,93,2,3,3,233,Potential_Loyalists
2404,15596.0,1343.3400000000001,9,100,2,2,3,223,Potential_Loyalists
2405,15597.0,315.71999999999997,2,35,1,5,5,155,Recent_Customers
2406,15598.0,235.68,3,35,1,4,5,145,Recent_Customers
2407,15599.0,761.74,2,204,3,5,4,354,Hibernating
2408,15601.0,6745.359999999997,17,78,1,1,1,111,Champions
2409,15602.0,1083.6300000000003,15,70,1,1,3,113,Potential_Loyalists
2410,15603.0,48.480000000000004,1,78,1,6,6,166,Recent_Customers
2411,15604.0,216.39000000000001,1,52,1,6,6,166,Recent_Customers
2412,15605.0,1198.23,5,89,1,3,3,133,Potential_Loyalists
2413,15606.0,2422.64,11,119,2,2,2,222,Loyal_Customers
2414,15607.0,104.76,1,336,4,6,6,466,Hibernating
2415,15608.0,1093.68,4,120,2,4,3,243,Promising
2416,15609.0,270.03000000000003,2,184,3,5,5,355,Hibernating
2417,15610.0,112.46,1,51,1,6,6,166,Recent_Customers
2418,15611.0,1568.3900000000003,15,70,1,1,3,113,Potential_Loyalists
2419,15612.0,195.15,2,36,1,5,6,156,Recent_Customers
2420,15615.0,10360.03999999999,27,105,2,1,1,211,Loyal_Customers
2421,15618.0,747.0310000000003,5,92,2,3,4,234,Promising
2422,15619.0,336.40000000000003,1,10,1,6,5,165,Recent_Customers
2423,15620.0,1524.4,6,220,3,3,3,333,Customer_Needs_Attention
2424,15621.0,1158.7700000000002,6,4,1,3,3,133,Potential_Loyalists
2425,15622.0,3224.5300000000016,16,79,1,1,2,112,Loyal_Customers
2426,15623.0,301.03,1,141,2,6,5,265,Recent_Customers
2427,15624.0,588.1300000000001,4,116,2,4,4,244,Promising
2428,15625.0,1504.56,8,100,2,2,3,223,Potential_Loyalists
2429,15626.0,675.8000000000001,2,74,1,5,4,154,Recent_Customers
2430,15628.0,2865.6400000000003,10,98,2,2,2,222,Loyal_Customers
2431,15630.0,1180.3999999999999,3,200,3,4,3,343,Hibernating
2432,15632.0,3147.3100000000013,10,121,2,2,2,222,Loyal_Customers
2433,15634.0,243.55,1,17,1,6,5,165,Recent_Customers
2434,15636.0,724.76,2,89,1,5,4,154,Recent_Customers
2435,15637.0,223.36,1,52,1,6,6,166,Recent_Customers
2436,15638.0,-94.0,1,301,4,6,6,466,Hibernating
2437,15639.0,425.31999999999994,1,134,2,6,5,265,Recent_Customers
2438,15640.0,12433.339999999982,17,78,1,1,1,111,Champions
2439,15641.0,1887.2000000000005,4,105,2,4,3,243,Promising
2440,15643.0,647.4000000000003,6,184,3,3,4,334,Hibernating
2441,15644.0,812.9999999999998,4,166,2,4,4,244,Promising
2442,15645.0,612.0099999999998,1,18,1,6,4,164,Recent_Customers
2443,15646.0,425.13999999999993,4,157,2,4,5,245,Recent_Customers
2444,15648.0,599.9,4,204,3,4,4,344,Hibernating
2445,15649.0,816.0,2,367,5,5,4,554,Lost
2446,15651.0,646.3000000000001,3,260,3,4,4,344,Hibernating
2447,15652.0,337.74,1,91,2,6,5,265,Recent_Customers
2448,15653.0,877.4399999999999,2,92,2,5,4,254,Recent_Customers
2449,15654.0,922.5300000000002,2,9,1,5,3,153,Recent_Customers
2450,15655.0,511.31999999999994,2,233,3,5,4,354,Hibernating
2451,15656.0,748.5000000000001,4,178,2,4,4,244,Promising
2452,15657.0,30.0,1,22,1,6,6,166,Recent_Customers
2453,15658.0,958.8999999999997,8,190,3,2,3,323,Customer_Needs_Attention
2454,15659.0,306.45000000000005,1,43,1,6,5,165,Recent_Customers
2455,15660.0,1552.0099999999998,12,85,1,1,3,113,Potential_Loyalists
2456,15661.0,309.8,2,338,4,5,5,455,Hibernating
2457,15663.0,138.14000000000001,1,106,2,6,6,266,Recent_Customers
2458,15664.0,358.63000000000005,2,359,4,5,5,455,Hibernating
2459,15665.0,2242.0100000000007,2,168,2,5,2,252,Recent_Customers
2460,15667.0,301.32000000000005,1,39,1,6,5,165,Recent_Customers
2461,15668.0,76.32000000000001,1,217,3,6,6,366,Hibernating
2462,15669.0,677.69,5,103,2,3,4,234,Promising
2463,15670.0,173.05,1,296,4,6,6,466,Hibernating
2464,15671.0,2635.4900000000007,10,94,2,2,2,222,Loyal_Customers
2465,15673.0,2881.0200000000013,4,88,1,4,2,142,Promising
2466,15674.0,1744.02,8,73,1,2,3,123,Potential_Loyalists
2467,15675.0,323.69,3,81,1,4,5,145,Recent_Customers
2468,15676.0,3324.09,5,213,3,3,2,332,Customer_Needs_Attention
2469,15677.0,657.23,1,49,1,6,4,164,Recent_Customers
2470,15678.0,352.70000000000005,1,52,1,6,5,165,Recent_Customers
2471,15679.0,781.2799999999999,4,154,2,4,4,244,Promising
2472,15680.0,1333.6800000000003,3,366,5,4,3,543,Lost
2473,15681.0,946.3599999999998,6,183,3,3,3,333,Customer_Needs_Attention
2474,15683.0,193.75,1,117,2,6,6,266,Recent_Customers
2475,15687.0,2981.499999999999,11,185,3,2,2,322,Customer_Needs_Attention
2476,15689.0,254.1,2,119,2,5,5,255,Recent_Customers
2477,15690.0,239.76000000000002,2,100,2,5,5,255,Recent_Customers
2478,15691.0,136.8,1,252,3,6,6,366,Hibernating
2479,15692.0,191.04000000000002,1,28,1,6,6,166,Recent_Customers
2480,15694.0,6423.5999999999985,15,187,3,1,1,311,Customer_Needs_Attention
2481,15695.0,409.9800000000001,2,266,3,5,5,355,Hibernating
2482,15696.0,2644.46,12,72,1,1,2,112,Loyal_Customers
2483,15699.0,309.6499999999999,1,17,1,6,5,165,Recent_Customers
2484,15700.0,664.0299999999996,3,172,2,4,4,244,Promising
2485,15701.0,1542.14,4,73,1,4,3,143,Promising
2486,15703.0,211.5,1,264,3,6,6,366,Hibernating
2487,15704.0,2293.6199999999994,4,140,2,4,2,242,Promising
2488,15705.0,143.10000000000002,1,201,3,6,6,366,Hibernating
2489,15706.0,1001.8100000000001,7,72,1,3,3,133,Potential_Loyalists
2490,15707.0,945.5799999999999,4,86,1,4,3,143,Promising
2491,15708.0,3329.719999999999,11,134,2,2,2,222,Loyal_Customers
2492,15709.0,133.25,1,283,4,6,6,466,Hibernating
2493,15712.0,1072.3600000000001,5,71,1,3,3,133,Potential_Loyalists
2494,15713.0,346.75,3,143,2,4,5,245,Recent_Customers
2495,15714.0,330.8799999999998,2,77,1,5,5,155,Recent_Customers
2496,15716.0,1118.8100000000004,4,145,2,4,3,243,Promising
2497,15717.0,150.3,1,234,3,6,6,366,Hibernating
2498,15719.0,5043.959999999997,14,99,2,1,1,211,Loyal_Customers
2499,15720.0,598.7300000000001,1,24,1,6,4,164,Recent_Customers
2500,15721.0,507.0799999999998,1,11,1,6,4,164,Recent_Customers
2501,15722.0,2181.21,6,108,2,3,2,232,Potential_Loyalists
2502,15723.0,203.1,1,364,5,6,6,566,Lost
2503,15724.0,212.3,3,201,3,4,6,346,Hibernating
2504,15725.0,415.2500000000001,1,15,1,6,5,165,Recent_Customers
2505,15727.0,5178.960000000001,7,107,2,3,1,231,Potential_Loyalists
2506,15728.0,-134.8,1,49,1,6,6,166,Recent_Customers
2507,15729.0,62.0,2,198,3,5,6,356,Hibernating
2508,15730.0,1108.3800000000003,4,92,2,4,3,243,Promising
2509,15732.0,294.11999999999995,2,212,3,5,5,355,Hibernating
2510,15733.0,162.3,1,282,4,6,6,466,Hibernating
2511,15734.0,1339.45,2,114,2,5,3,253,Recent_Customers
2512,15737.0,1121.2099999999998,12,72,1,1,3,113,Potential_Loyalists
2513,15738.0,4788.769999999996,19,96,2,1,1,211,Loyal_Customers
2514,15739.0,449.12000000000006,1,66,1,6,5,165,Recent_Customers
2515,15740.0,154.88000000000002,1,49,1,6,6,166,Recent_Customers
2516,15743.0,784.4600000000004,4,113,2,4,4,244,Promising
2517,15744.0,34.8,1,77,1,6,6,166,Recent_Customers
2518,15745.0,1071.24,6,73,1,3,3,133,Potential_Loyalists
2519,15746.0,182.95999999999998,2,134,2,5,6,256,Recent_Customers
2520,15747.0,974.0399999999995,3,120,2,4,3,243,Promising
2521,15748.0,149.30999999999995,1,40,1,6,6,166,Recent_Customers
2522,15749.0,21535.9,4,235,3,4,1,341,Hibernating
2523,15750.0,2451.229999999999,9,72,1,2,2,122,Loyal_Customers
2524,15752.0,2628.9300000000026,8,93,2,2,2,222,Loyal_Customers
2525,15753.0,79.2,1,304,4,6,6,466,Hibernating
2526,15754.0,455.67,4,73,1,4,5,145,Recent_Customers
2527,15755.0,2318.880000000002,8,74,1,2,2,122,Loyal_Customers
2528,15756.0,532.9599999999995,4,152,2,4,4,244,Promising
2529,15757.0,714.4200000000001,2,217,3,5,4,354,Hibernating
2530,15758.0,205.25,1,24,1,6,6,166,Recent_Customers
2531,15759.0,253.04000000000002,3,218,3,4,5,345,Hibernating
2532,15762.0,583.75,2,77,1,5,4,154,Recent_Customers
2533,15763.0,1048.67,3,73,1,4,3,143,Promising
2534,15764.0,3245.4700000000007,10,81,1,2,2,122,Loyal_Customers
2535,15766.0,315.05999999999995,1,64,1,6,5,165,Recent_Customers
2536,15768.0,581.83,4,115,2,4,4,244,Promising
2537,15769.0,51823.72,29,78,1,1,1,111,Champions
2538,15773.0,635.6800000000001,1,5,1,6,4,164,Recent_Customers
2539,15774.0,270.8,1,68,1,6,5,165,Recent_Customers
2540,15775.0,104.9,1,245,3,6,6,366,Hibernating
2541,15776.0,241.62000000000003,1,133,2,6,5,265,Recent_Customers
2542,15777.0,1021.6100000000001,5,241,3,3,3,333,Customer_Needs_Attention
2543,15780.0,475.28000000000003,3,183,3,4,4,344,Hibernating
2544,15781.0,333.56,4,134,2,4,5,245,Recent_Customers
2545,15782.0,2593.9400000000005,4,89,1,4,2,142,Promising
2546,15783.0,246.3,1,10,1,6,5,165,Recent_Customers
2547,15785.0,2303.750000000001,8,157,2,2,2,222,Loyal_Customers
2548,15786.0,4834.200000000004,5,100,2,3,1,231,Potential_Loyalists
2549,15787.0,948.0500000000001,3,26,1,4,3,143,Promising
2550,15789.0,351.3,1,358,4,6,5,465,Hibernating
2551,15790.0,220.84999999999997,1,10,1,6,6,166,Recent_Customers
2552,15791.0,1604.4400000000003,3,190,3,4,3,343,Hibernating
2553,15793.0,948.9599999999999,4,268,3,4,3,343,Hibernating
2554,15795.0,610.0100000000001,1,149,2,6,4,264,Recent_Customers
2555,15796.0,2666.61,10,72,1,2,2,122,Loyal_Customers
2556,15797.0,2207.4,4,113,2,4,2,242,Promising
2557,15799.0,884.1400000000002,3,75,1,4,4,144,Promising
2558,15800.0,699.0800000000002,2,107,2,5,4,254,Recent_Customers
2559,15801.0,1042.1899999999998,4,109,2,4,3,243,Promising
2560,15802.0,-451.42,3,142,2,4,6,246,Recent_Customers
2561,15803.0,415.82,1,51,1,6,5,165,Recent_Customers
2562,15804.0,3848.5499999999984,19,94,2,1,1,211,Loyal_Customers
2563,15805.0,5452.169999999996,20,106,2,1,1,211,Loyal_Customers
2564,15806.0,784.5799999999999,3,157,2,4,4,244,Promising
2565,15807.0,903.9000000000001,3,77,1,4,4,144,Promising
2566,15808.0,3724.7700000000013,5,306,4,3,1,431,At_Risk
2567,15809.0,399.2099999999999,6,184,3,3,5,335,Hibernating
2568,15810.0,1145.4299999999992,7,78,1,3,3,133,Potential_Loyalists
2569,15811.0,2171.3199999999997,9,105,2,2,2,222,Loyal_Customers
2570,15812.0,1801.14,5,107,2,3,3,233,Potential_Loyalists
2571,15813.0,1303.9099999999999,2,207,3,5,3,353,Hibernating
2572,15814.0,1842.7300000000005,6,3,1,3,3,133,Potential_Loyalists
2573,15815.0,2100.6000000000004,5,140,2,3,2,232,Potential_Loyalists
2574,15819.0,1905.45,4,131,2,4,3,243,Promising
2575,15820.0,206.98000000000002,1,319,4,6,6,466,Hibernating
2576,15821.0,570.96,2,61,1,5,4,154,Recent_Customers
2577,15822.0,885.4699999999999,2,3,1,5,4,154,Recent_Customers
2578,15823.0,-840.7600000000001,2,372,5,5,6,556,Lost
2579,15825.0,532.94,1,172,2,6,4,264,Recent_Customers
2580,15826.0,1649.36,4,210,3,4,3,343,Hibernating
2581,15827.0,1641.4800000000005,20,73,1,1,3,113,Potential_Loyalists
2582,15829.0,636.14,2,99,2,5,4,254,Recent_Customers
2583,15830.0,547.7,2,37,1,5,4,154,Recent_Customers
2584,15831.0,747.7599999999999,4,124,2,4,4,244,Promising
2585,15832.0,836.7899999999998,1,254,3,6,4,364,Hibernating
2586,15834.0,2084.900000000002,6,70,1,3,2,132,Potential_Loyalists
2587,15835.0,954.0899999999996,4,137,2,4,3,243,Promising
2588,15836.0,117.47,2,45,1,5,6,156,Recent_Customers
2589,15837.0,391.97999999999996,1,64,1,6,5,165,Recent_Customers
2590,15838.0,33350.76,21,77,1,1,1,111,Champions
2591,15839.0,1020.7400000000001,5,80,1,3,3,133,Potential_Loyalists
2592,15840.0,345.65999999999997,3,170,2,4,5,245,Recent_Customers
2593,15841.0,1209.1000000000004,6,72,1,3,3,133,Potential_Loyalists
2594,15843.0,118.95,1,303,4,6,6,466,Hibernating
2595,15844.0,130.74,1,46,1,6,6,166,Recent_Customers
2596,15845.0,3650.8699999999994,10,86,1,2,1,121,Loyal_Customers
2597,15847.0,389.27,2,288,4,5,5,455,Hibernating
2598,15850.0,238.85000000000002,2,168,2,5,5,255,Recent_Customers
2599,15852.0,160.71,2,186,3,5,6,356,Hibernating
2600,15853.0,110.80000000000001,1,51,1,6,6,166,Recent_Customers
2601,15854.0,2974.6499999999974,12,86,1,1,2,112,Loyal_Customers
2602,15855.0,712.2399999999997,5,136,2,3,4,234,Promising
2603,15856.0,16173.670000000002,31,95,2,1,1,211,Loyal_Customers
2604,15857.0,297.0,1,18,1,6,5,165,Recent_Customers
2605,15858.0,1438.8500000000008,5,77,1,3,3,133,Potential_Loyalists
2606,15860.0,977.2099999999992,8,75,1,2,3,123,Potential_Loyalists
2607,15861.0,3000.360000000001,9,134,2,2,2,222,Loyal_Customers
2608,15862.0,832.88,4,112,2,4,4,244,Promising
2609,15863.0,68.84,2,192,3,5,6,356,Hibernating
2610,15864.0,1769.7800000000002,8,98,2,2,3,223,Potential_Loyalists
2611,15865.0,895.1300000000002,3,88,1,4,4,144,Promising
2612,15866.0,230.52999999999994,1,101,2,6,6,266,Recent_Customers
2613,15867.0,3797.7899999999986,16,70,1,1,1,111,Champions
2614,15869.0,149.64,2,277,4,5,6,456,Hibernating
2615,15870.0,354.0899999999999,1,32,1,6,5,165,Recent_Customers
2616,15872.0,360.9299999999999,2,14,1,5,5,155,Recent_Customers
2617,15874.0,4330.670000000001,9,177,2,2,1,221,Loyal_Customers
2618,15877.0,440.78,3,1,1,4,5,145,Recent_Customers
2619,15880.0,313.28,2,369,5,5,5,555,Lost
2620,15881.0,438.24,8,361,5,2,5,525,Lost
2621,15882.0,495.3599999999999,5,198,3,3,4,334,Hibernating
2622,15883.0,396.47999999999996,2,2,1,5,5,155,Recent_Customers
2623,15885.0,379.34999999999997,3,92,2,4,5,245,Recent_Customers
2624,15886.0,181.09,1,60,1,6,6,166,Recent_Customers
2625,15888.0,141.26999999999998,2,79,1,5,6,156,Recent_Customers
2626,15889.0,446.8699999999998,2,156,2,5,5,255,Recent_Customers
2627,15891.0,524.52,1,226,3,6,4,364,Hibernating
2628,15894.0,263.54999999999995,2,253,3,5,5,355,Hibernating
2629,15895.0,179.17,1,149,2,6,6,266,Recent_Customers
2630,15897.0,222.05,2,194,3,5,6,356,Hibernating
2631,15898.0,1384.6799999999998,6,220,3,3,3,333,Customer_Needs_Attention
2632,15899.0,56.25,1,368,5,6,6,566,Lost
2633,15900.0,351.1099999999999,1,23,1,6,5,165,Recent_Customers
2634,15901.0,363.8799999999999,3,77,1,4,5,145,Recent_Customers
2635,15903.0,5126.34,8,70,1,2,1,121,Loyal_Customers
2636,15904.0,164.67999999999998,1,8,1,6,6,166,Recent_Customers
2637,15906.0,1521.790000000001,8,144,2,2,3,223,Potential_Loyalists
2638,15907.0,967.4499999999998,3,176,2,4,3,243,Promising
2639,15909.0,191.93999999999997,1,173,2,6,6,266,Recent_Customers
2640,15910.0,1232.1799999999996,8,99,2,2,3,223,Potential_Loyalists
2641,15912.0,264.62,2,178,2,5,5,255,Recent_Customers
2642,15916.0,1491.2400000000007,10,77,1,2,3,123,Potential_Loyalists
2643,15917.0,123.10000000000001,1,247,3,6,6,366,Hibernating
2644,15918.0,334.23,2,190,3,5,5,355,Hibernating
2645,15919.0,639.89,2,368,5,5,4,554,Lost
2646,15920.0,167.49999999999997,4,154,2,4,6,246,Recent_Customers
2647,15921.0,336.03000000000003,1,172,2,6,5,265,Recent_Customers
2648,15922.0,363.6000000000001,2,372,5,5,5,555,Lost
2649,15923.0,127.08000000000003,1,372,5,6,6,566,Lost
2650,15925.0,207.15,1,194,3,6,6,366,Hibernating
2651,15930.0,426.63000000000017,1,67,1,6,5,165,Recent_Customers
2652,15932.0,2461.850000000001,11,88,1,2,2,122,Loyal_Customers
2653,15933.0,1107.4600000000003,3,71,1,4,3,143,Promising
2654,15935.0,416.8600000000001,2,239,3,5,5,355,Hibernating
2655,15937.0,145.35,1,64,1,6,6,166,Recent_Customers
2656,15938.0,404.58,5,112,2,3,5,235,Recent_Customers
2657,15939.0,6102.259999999999,16,89,1,1,1,111,Champions
2658,15940.0,31.799999999999997,2,311,4,5,6,456,Hibernating
2659,15942.0,337.43999999999994,1,133,2,6,5,265,Recent_Customers
2660,15944.0,325.1,1,276,4,6,5,465,Hibernating
2661,15945.0,181.0,1,365,5,6,6,566,Lost
2662,15947.0,1708.2400000000002,1,82,1,6,3,163,Recent_Customers
2663,15948.0,955.2400000000001,2,8,1,5,3,153,Recent_Customers
2664,15949.0,364.7199999999999,2,71,1,5,5,155,Recent_Customers
2665,15950.0,1705.2599999999989,5,78,1,3,3,133,Potential_Loyalists
2666,15951.0,669.57,3,285,4,4,4,444,About_to_Sleep
2667,15952.0,806.5699999999998,4,159,2,4,4,244,Promising
2668,15953.0,1634.53,10,211,3,2,3,323,Customer_Needs_Attention
2669,15955.0,4389.810000000001,16,71,1,1,1,111,Champions
2670,15957.0,428.88999999999993,1,31,1,6,5,165,Recent_Customers
2671,15958.0,104.35,1,74,1,6,6,166,Recent_Customers
2672,15963.0,470.7600000000001,2,19,1,5,4,154,Recent_Customers
2673,15965.0,845.6399999999999,4,367,5,4,4,544,Lost
2674,15967.0,418.8299999999999,2,23,1,5,5,155,Recent_Customers
2675,15969.0,582.8999999999999,4,185,3,4,4,344,Hibernating
2676,15970.0,314.1,1,303,4,6,5,465,Hibernating
2677,15971.0,4199.85,12,88,1,1,1,111,Champions
2678,15973.0,99.77,3,235,3,4,6,346,Hibernating
2679,15974.0,3429.55,8,95,2,2,2,222,Loyal_Customers
2680,15975.0,371.01,1,84,1,6,5,165,Recent_Customers
2681,15976.0,430.93999999999977,2,165,2,5,5,255,Recent_Customers
2682,15977.0,1054.7299999999996,2,17,1,5,3,153,Recent_Customers
2683,15978.0,1098.7800000000002,1,77,1,6,3,163,Recent_Customers
2684,15980.0,2398.8599999999997,3,88,1,4,2,142,Promising
2685,15981.0,3408.4799999999987,8,77,1,2,2,122,Loyal_Customers
2686,15983.0,1475.02,4,365,5,4,3,543,Lost
2687,15984.0,2816.9700000000007,11,71,1,2,2,122,Loyal_Customers
2688,15985.0,1037.4200000000003,3,123,2,4,3,243,Promising
2689,15986.0,168.12,1,30,1,6,6,166,Recent_Customers
2690,15987.0,1451.2800000000004,7,120,2,3,3,233,Potential_Loyalists
2691,15988.0,158.03000000000003,1,19,1,6,6,166,Recent_Customers
2692,15990.0,792.11,2,287,4,5,4,454,About_to_Sleep
2693,15992.0,41.989999999999995,1,3,1,6,6,166,Recent_Customers
2694,15993.0,2756.8199999999997,10,8,1,2,2,122,Loyal_Customers
2695,15994.0,427.07000000000005,1,54,1,6,5,165,Recent_Customers
2696,15996.0,1044.7799999999993,7,88,1,3,3,133,Potential_Loyalists
2697,15998.0,3084.1699999999987,6,87,1,3,2,132,Potential_Loyalists
2698,16000.0,12393.7,3,2,1,4,1,141,Promising
2699,16003.0,2735.3700000000003,5,134,2,3,2,232,Potential_Loyalists
2700,16005.0,615.389999999999,4,182,3,4,4,344,Hibernating
2701,16006.0,101.39999999999999,1,211,3,6,6,366,Hibernating
2702,16007.0,1701.939999999998,4,180,2,4,3,243,Promising
2703,16008.0,478.7800000000001,3,75,1,4,4,144,Promising
2704,16009.0,992.7099999999999,4,159,2,4,3,243,Promising
2705,16010.0,407.49999999999994,3,245,3,4,5,345,Hibernating
2706,16011.0,3362.7100000000023,16,92,2,1,2,212,Loyal_Customers
2707,16012.0,1415.2899999999997,3,128,2,4,3,243,Promising
2708,16013.0,33366.25,54,70,1,1,1,111,Champions
2709,16014.0,653.1299999999998,4,152,2,4,4,244,Promising
2710,16015.0,690.5399999999996,4,3,1,4,4,144,Promising
2711,16016.0,1483.3100000000013,10,79,1,2,3,123,Potential_Loyalists
2712,16017.0,211.87999999999994,1,47,1,6,6,166,Recent_Customers
2713,16018.0,408.90000000000003,2,180,2,5,5,255,Recent_Customers
2714,16019.0,3450.2399999999993,10,136,2,2,2,222,Loyal_Customers
2715,16020.0,851.0100000000001,3,16,1,4,4,144,Promising
2716,16022.0,628.2800000000001,1,260,3,6,4,364,Hibernating
2717,16023.0,719.81,3,192,3,4,4,344,Hibernating
2718,16024.0,251.23999999999992,1,12,1,6,5,165,Recent_Customers
2719,16025.0,439.66,1,29,1,6,5,165,Recent_Customers
2720,16026.0,236.09000000000006,1,43,1,6,5,165,Recent_Customers
2721,16027.0,852.12,7,91,2,3,4,234,Promising
2722,16029.0,50992.60999999997,76,93,2,1,1,211,Loyal_Customers
2723,16030.0,331.24000000000007,1,309,4,6,5,465,Hibernating
2724,16031.0,548.9399999999999,2,92,2,5,4,254,Recent_Customers
2725,16033.0,8727.609999999988,27,82,1,1,1,111,Champions
2726,16034.0,437.69999999999993,3,196,3,4,5,345,Hibernating
2727,16036.0,758.9199999999994,2,87,1,5,4,154,Recent_Customers
2728,16037.0,855.0200000000001,3,269,3,4,4,344,Hibernating
2729,16038.0,454.3299999999999,4,177,2,4,5,245,Recent_Customers
2730,16040.0,1313.5500000000006,3,148,2,4,3,243,Promising
2731,16041.0,3166.4,3,141,2,4,2,242,Promising
2732,16042.0,1147.3700000000001,7,107,2,3,3,233,Potential_Loyalists
2733,16043.0,773.9900000000004,4,211,3,4,4,344,Hibernating
2734,16045.0,1340.7000000000003,4,119,2,4,3,243,Promising
2735,16048.0,243.69000000000005,3,85,1,4,5,145,Recent_Customers
2736,16049.0,1111.7899999999993,3,75,1,4,3,143,Promising
2737,16050.0,137.9,1,173,2,6,6,266,Recent_Customers
2738,16052.0,362.06000000000006,1,54,1,6,5,165,Recent_Customers
2739,16053.0,1511.9499999999996,2,122,2,5,3,253,Recent_Customers
2740,16054.0,783.8999999999999,1,145,2,6,4,264,Recent_Customers
2741,16055.0,134.8,1,220,3,6,6,366,Hibernating
2742,16056.0,664.85,1,45,1,6,4,164,Recent_Customers
2743,16057.0,2140.2200000000003,10,96,2,2,2,222,Loyal_Customers
2744,16059.0,1459.8600000000008,6,71,1,3,3,133,Potential_Loyalists
2745,16061.0,-29.95,1,269,3,6,6,366,Hibernating
2746,16062.0,1153.6199999999992,4,133,2,4,3,243,Promising
2747,16063.0,335.32000000000005,1,260,3,6,5,365,Hibernating
2748,16065.0,372.0900000000001,1,365,5,6,5,565,Lost
2749,16066.0,1521.8700000000001,5,124,2,3,3,233,Potential_Loyalists
2750,16070.0,852.15,2,32,1,5,4,154,Recent_Customers
2751,16071.0,326.24000000000007,1,44,1,6,5,165,Recent_Customers
2752,16072.0,584.3199999999999,1,288,4,6,4,464,About_to_Sleep
2753,16073.0,94.35,2,291,4,5,6,456,Hibernating
2754,16076.0,2173.5299999999997,11,92,2,2,2,222,Loyal_Customers
2755,16078.0,79.2,1,283,4,6,6,466,Hibernating
2756,16079.0,1352.0000000000002,3,16,1,4,3,143,Promising
2757,16080.0,176.60000000000002,3,81,1,4,6,146,Recent_Customers
2758,16081.0,2806.9000000000005,5,87,1,3,2,132,Potential_Loyalists
2759,16083.0,1317.6200000000003,2,100,2,5,3,253,Recent_Customers
2760,16084.0,436.17999999999995,1,299,4,6,5,465,Hibernating
2761,16085.0,981.5099999999999,5,79,1,3,3,133,Potential_Loyalists
2762,16086.0,1119.31,6,98,2,3,3,233,Potential_Loyalists
2763,16091.0,315.06000000000006,2,154,2,5,5,255,Recent_Customers
2764,16092.0,779.36,5,98,2,3,4,234,Promising
2765,16093.0,17.0,1,106,2,6,6,266,Recent_Customers
2766,16094.0,1041.83,6,219,3,3,3,333,Customer_Needs_Attention
2767,16096.0,320.62,1,264,3,6,5,365,Hibernating
2768,16097.0,185.05,1,240,3,6,6,366,Hibernating
2769,16098.0,2005.6300000000003,7,87,1,3,2,132,Potential_Loyalists
2770,16099.0,731.8999999999999,3,137,2,4,4,244,Promising
2771,16101.0,1245.9599999999998,3,70,1,4,3,143,Promising
2772,16102.0,1842.1400000000003,3,98,2,4,3,243,Promising
2773,16103.0,1429.6399999999999,6,79,1,3,3,133,Potential_Loyalists
2774,16104.0,302.36,1,61,1,6,5,165,Recent_Customers
2775,16105.0,336.96,1,248,3,6,5,365,Hibernating
2776,16106.0,108.38,1,65,1,6,6,166,Recent_Customers
2777,16107.0,3204.16,7,89,1,3,2,132,Potential_Loyalists
2778,16108.0,816.1,2,84,1,5,4,154,Recent_Customers
2779,16109.0,611.88,2,218,3,5,4,354,Hibernating
2780,16110.0,1337.4800000000016,3,262,3,4,3,343,Hibernating
2781,16112.0,195.74,4,155,2,4,6,246,Recent_Customers
2782,16113.0,161.38000000000002,1,183,3,6,6,366,Hibernating
2783,16114.0,135.75000000000003,1,170,2,6,6,266,Recent_Customers
2784,16115.0,1667.9700000000018,8,72,1,2,3,123,Potential_Loyalists
2785,16116.0,592.8800000000001,2,205,3,5,4,354,Hibernating
2786,16117.0,232.21,1,189,3,6,6,366,Hibernating
